planet,planet_mass_mjup,planet_radius_rjup,planet_temperature_K,star_name,star_distance_AU,star_mass_msun,star_radius_rsun,star_age_Gy,star_teff_K,has_missing_data,planet_mass_mearth,planet_radius_rearth,planet_mass_kg,planet_radius_m,Luminosity_Lsun,Flux_inner_HZ_boundary,Flux_outer_HZ_boundary,HZ_inner_boundary_AU,HZ_outer_boundary_AU,HZ_middle_AU,HZ_subindex,escape_velocity,thermal_velocity,jeans_parameter,jeans_parameter_norm,water_subindex,planet_temperature_C,temperature_subindex,star_distance_m,radiation_I,relative_r,C12_stability_temperature,C12_stability_radiation,C12_stability_subindex,pre_seq_GY,main_seq_GY,main_seq_end_GY,mid_main_seq_GY,star_age_subindex,PO_HUI,HUI,density,ESI_r,ESI_d,ESI_ev,ESI_t,ESI,star_distance_AU_adj,PHI_substrate_subindex,PHI_energy_light,PHI_energy_temperature,PHI_energy_subindex,PHI_chemistry_subindex,PHI_liquid_medium_subindex,PHI
TOI-858 B b,1.1,1.255,1530.0,TOI-858 B,0.04445,1.3,6.8,5842.0,1530.0,False,349.58000000000004,14.055999999999997,2.0877616760000002e+27,89651093.67199998,2.5715564858039968,1.0668167100000001,0.21526831710000002,1.552576932598509,2.937831628066433,2.245204280332471,0.002862982121317831,55784.863073145636,1167.4048887140864,1141.7203233588898,0.8388195125482977,0.25354885554072826,1257.0,0.07797916666666667,6649720000.000001,4.627852266083554e-21,1302.760901423217,0.0794,0.09987022326097399,0.08963511163048699,0.005189692421935083,5.189692421935083,5.194882114357019,2.5948462109675416,0.09902719072430322,0.10461066133670058,0.09184749115665344,0.6917123598961542,14.055999999999996,0.12592344819393178,4.987869594148608,1530.0,0.08344725786495284,0.07128034605375279,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
TOI-905 b,0.667,1.171,1192.0,TOI-905,0.04666,1.14,3.4,5300.0,1192.0,False,211.97260000000003,13.1152,1.2659427617200002e+27,83650542.38239999,1.6027192928508223,1.1005654016,0.219157034816,1.2067597169957232,2.2986346561777364,1.7526971865867298,0.003866552665195186,44970.35968328396,1030.4191467866444,952.3462735191629,0.8750826284750539,0.26445607101717844,919.0,0.08502083333333334,6980336000.0,2.617549750275247e-21,736.8518431714195,0.08616,0.09992681444975511,0.09304340722487756,0.007206723696381151,7.2067236963811485,7.21393042007753,3.6033618481905743,0.09911785838222294,0.1091009445245615,0.09627478328037538,0.5163202721240145,13.115199999999998,0.09399402527380889,4.020916738794644,1192.0,0.10783933600061028,0.059070883552374664,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
TOI-908 b,0.050773,0.28424,1317.0,TOI-908,0.041657,1.028,4.6,5626.0,1317.0,False,16.1356594,3.1834879999999997,9.636538506868e+25,20304722.601855997,1.1045241418070575,1.0869687891000002,0.21770241869100002,1.0080430259734297,1.9145861152411097,1.4613145706072697,0.004132462496803976,25183.47790099988,1083.1003089995122,270.3112115037598,0.8664004517669192,0.2616031776416158,1044.0,0.08241666666666667,6231887200.0,2.2632169192344923e-21,637.1055825240059,0.08366000000000001,0.09993678912569323,0.09179839456284662,0.00933291291257806,9.332912912578061,9.34224582549064,4.666456456289031,0.0990638757984669,0.10780291543328,0.09494409434993074,2.748155291045712,3.1834879999999997,0.5002905983533782,2.251720211854015,1317.0,0.17761524969436604,0.043779983813778005,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
TOI-954 b,0.174,0.852,1526.0,TOI-954,0.04963,1.892,6.14,5710.0,1526.0,False,55.2972,9.542399999999999,3.3024593784e+26,60862734.50879999,9.92924153793069,1.0671601244,0.215313510444,3.050304835648158,5.772199363459448,4.411252099553803,0.0016270504973793648,26927.542406417855,1165.8778705474506,266.721069066734,0.850244810800303,0.25643661334184376,1253.0,0.0780625,7424648000.0,1.4333573374803547e-20,4034.9643628917333,0.07948000000000001,0.09959700154871858,0.08953850077435929,0.002030940358167363,2.0309403581673635,2.032971298525531,1.0154701790836818,0.09904866893850185,0.10494266671041688,0.09205775985925554,0.3496990819979873,9.542399999999999,0.06366130893201044,2.4076615521670983,1526.0,0.0822263399860039,0.15638759932005425,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
TOI-969 b,0.0286,0.24668,941.0,TOI-969,0.02636,0.671,4.76,4435.0,941.0,False,9.089080000000001,2.762816,5.428180357600001e+25,17621618.953792,0.2377940987066279,1.1318217539,0.222136322739,0.45836507348807876,0.8794470022916128,0.6689060378898457,0.005750874472045822,20288.873690738426,915.525834803993,245.55267707046227,0.7549870468170802,0.23579665306321418,668.0,0.09025,3943456000.0,1.216850457394716e-21,342.5487910214489,0.09118000000000001,0.09996624495212263,0.09557312247606131,0.027114006734114845,27.11400673411484,27.141120740848958,13.55700336705742,0.09926532362022293,0.10532719472630885,0.09408918782974422,2.3682537961339616,2.762816,0.43113106183664024,1.8140809281697754,941.0,0.2611778142827458,0.01285422632322385,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
TRAPPIST-1 b,0.0027,0.09689,400.1,TRAPPIST-1,0.01111,0.117,7.6,2560.0,400.1,False,0.85806,1.085168,5.124505932000001e+24,6921350.172015999,0.00044204766644573247,1.217125962419,0.22882177052619002,0.019057537715706577,0.03735982265783485,0.028208680186770713,0.05829714292441628,9946.820846416666,596.9803935290208,138.80926678189437,0.27464170051852466,0.11865384498519446,127.10000000000002,0.4546486486486485,1662056000.0,1.2734090538002663e-23,3.584702863069677,0.5241037735849055,0.4184418558093226,0.471272814697114,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.24056036698191746,0.26531354602139184,3.689698882498454,1.085168,0.6716948156763525,0.8893711040077592,400.1,0.7239330549187522,0.00023358696832121497,1.0,2,0,0.6666666666666666,0.5,0.5,0.6389431042462724
TRAPPIST-1 c,0.00434,0.09421,341.9,TRAPPIST-1,0.01521,0.117,7.6,2560.0,341.9,False,1.3792520000000001,1.0551519999999999,8.237168794400001e+24,6729904.011823999,0.00044204766644573247,1.2277655160590002,0.22956269738259003,0.018974783768580836,0.03729948343937063,0.028137133603975732,0.0801590162265,12789.049096559105,551.8554585770538,268.5318650836803,0.8583933928765615,0.39531305574560005,68.89999999999998,0.737783783783784,2275416000.0,6.794188988160055e-24,1.9125942795372897,0.771179245283019,0.7946662871041098,0.7829227661935644,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.4192216011207324,0.45644598311406587,6.451530375443132,1.0551519999999999,1.1744751114837022,1.1435021189020165,341.9,0.8494518315196399,0.0003197891798528965,1.0,2,1,1.0,1.0,0.5,0.8408964152537145
TRAPPIST-1 d,0.0013,0.0689,288.0,TRAPPIST-1,0.02144,0.117,7.6,2560.0,288.0,False,0.41314,0.77168,2.4673547080000003e+24,4921880.76016,0.00044204766644573247,1.2378721536000001,0.230252622336,0.01889716497013577,0.03724355975398806,0.028070362362061917,0.34948242462242135,8184.722453701436,506.4913539369682,130.56712638755312,0.23755206874398904,0.5303822714522135,15.0,1.0,3207424000.0,3.4193730871118085e-24,0.9625686623393266,1.0,0.8315589805269696,0.9157794902634848,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.5791147139984668,0.624778452322758,4.940258963825243,0.77168,0.8993542399462824,0.731817306960735,288.0,0.9383166989180698,0.0004507744915217686,1.0,2,1,1.0,1.0,1.0,1.0
TRAPPIST-1 e,0.002,0.0819,251.3,TRAPPIST-1,0.02817,0.117,7.6,2560.0,251.3,False,0.6356,0.91728,3.7959303200000003e+24,5850537.50736,0.00044204766644573247,1.244892985811,0.23072444389611002,0.018843802385652204,0.037205459527101845,0.028024630956377024,0.9857494192106073,9311.399039181846,473.1207945737162,193.66708181481795,0.5215018681666808,0.4362192072536472,-21.69999999999999,0.3994545454545456,4214232000.0,1.9807166725274252e-24,0.5575805123851885,0.624659090909091,0.06969756404814856,0.34717832747861976,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.45370617661032686,0.4489639904188434,4.525247307397966,0.91728,0.823803039985299,0.8325563887397525,251.3,0.861959429018069,0.0005922722680115775,1.0,2,1,1.0,0.5,0.5,0.7071067811865476
TRAPPIST-1 f,0.0021,0.09323,219.0,TRAPPIST-1,0.0371,0.117,7.6,2560.0,219.0,False,0.66738,1.0441759999999998,3.985726836e+24,6659897.580111998,0.00044204766644573247,1.2511654659,0.231141077859,0.018796508126415954,0.03717191280816556,0.027984210467290757,0.10704436484201962,8942.80368302282,441.66994756338715,204.98481910633853,0.5724316859785235,0.4400028570938073,-54.0,0.09399141630901288,5550160000.0,1.1419530057873732e-24,0.3214648268064767,0.2943181818181818,0.04018310335080959,0.1672506425844957,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.18164373289670993,0.16347814313119427,3.2211894670427,1.0441759999999998,0.5864045642279485,0.79959931995356,219.0,0.7344342708702204,0.0007800248897135082,1.0,2,1,1.0,0.5,0.5,0.7071067811865476
TRAPPIST-1 g,0.00422,0.1005,198.6,TRAPPIST-1,0.0451,0.117,7.6,2560.0,198.6,False,1.341116,1.1256,8.0094129752e+24,7179231.0072,0.00044204766644573247,1.2551720781240001,0.23140488057324002,0.01876648414969078,0.037150718683393875,0.027958601416542328,0.09999992050689152,12209.98376116892,420.59626752750023,421.37556550069166,0.9767578704360378,0.28904067931123784,-74.4,0.08523605150214592,6746960000.0,7.727570349682639e-25,0.21753452650906469,0.0993,0.027191815813633086,0.06324590790681654,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.12749038857626116,0.11146126011536044,5.167473926002375,1.1256,0.9407178083562697,1.0917263822540482,198.6,0.7349051980304125,0.0009482243268484964,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
TRAPPIST-1 h,0.001041,0.0674,168.0,TRAPPIST-1,0.063,0.117,7.6,2560.0,168.0,False,0.3308298,0.75488,1.97578173156e+24,4814728.05856,0.00044204766644573247,1.2612473856000002,0.231801550656,0.01872123141385415,0.037118918014889896,0.027920074714372023,0.09999974118821947,7405.208794495827,386.8391613761378,183.22458832167362,0.47451064744753135,0.16042286058328437,-105.0,0.0721030042918455,9424800000.0,3.960180238588558e-25,0.11148082697523373,0.084,0.01393510337190422,0.04896755168595211,2.135675893800446,2135.675893800446,2137.8115696942464,1067.837946900223,0.099929383654214,0.09628450828070309,0.08487705460676175,4.226054253433491,0.75488,0.7693361499668295,0.6621189647083384,168.0,0.5918027302045182,0.0013245705674380327,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
TrES-2 A b,1.253,1.189,1455.0,TrES-2 A,0.03555,1.0,5.1,5850.0,1455.0,False,398.2034,13.3168,2.37815034548e+27,84936374.80160001,1.0,1.0734788475,0.21611898847500002,0.9651687553208208,1.8284052625602587,1.3967870089405396,0.003683293704237575,61168.31257137821,1138.4325089434835,1443.4722073335774,0.7810372368935703,0.2395069240210813,1182.0,0.07954166666666668,5318280000.0,2.8135053076915236e-21,792.0142001224891,0.0809,0.09992129818647869,0.09041064909323934,0.01,10.0,10.01,5.0,0.09902665209464578,0.10243383711597413,0.09039377946428942,0.9265514400822066,13.3168,0.16867495656969442,5.46921780555607,1455.0,0.09414622485197006,0.03555,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
TYC 8252-533-1 b,52.0,3.5,3092.0,TYC 8252-533-1,570.0,1.54,0.005,4500.0,3092.0,False,16525.600000000002,39.199999999999996,9.869418832000002e+28,250022970.39999998,4.73232535045503,1.0352046416,0.19913444721600002,2.138081187174605,4.143649636407431,3.140865411791018,0.09433909081393502,229672.78749884092,1659.5698447722589,9576.306051870244,0.09999981321161669,0.06027984914826572,2819.0,0.0454375,85272000000000.0,5.179070615718882e-29,1.4579313072105336e-05,0.04816000000000001,1.8224141340172917e-06,0.024080911207067013,0.003397803019165881,3.39780301916588,3.401200822185046,1.69890150958294,0.09925056261849197,0.06467758275755195,0.0556971063000484,1.5075205424746654,39.199999999999996,0.27443804092223495,20.535640857749005,3092.0,0.029091048952835073,1239.9727845250634,0.5,0,0,0.0,0.0,0.0,0.00014953487812212208
TYC 9486-927-1 b,23.8,1.39,1663.0,TYC 9486-927-1,6900.0,0.6728,0.027,3592.0,1663.0,False,7563.64,15.567999999999998,4.5171570808e+28,99294836.81599998,0.2400985504224014,1.0561616411,0.213776917211,0.476792674144458,0.9008101888509051,0.6888014314976816,0.031002792763160397,246560.1980078165,1217.0878217312224,20519.752154974645,0.0999993665394356,0.06787542180662492,1390.0,0.07520833333333334,1032240000000000.0,1.7931569569607375e-32,5.047816220850181e-09,0.07674,6.309770345103161e-10,0.03837000031548852,0.026933019344844617,26.933019344844617,26.959952364189462,13.466509672422308,0.09940579995938606,0.062372469635598636,0.05543169571495605,11.015306466624857,15.567999999999998,2.00529216132347,22.045588122317515,1663.0,0.07887683532903557,3380.9897937749724,1.0,0,0,0.0,0.0,0.0,0.0001778279410038923
WASP-101 b,0.5,1.41,1560.0,WASP-101,0.0506,1.29,0.9,6400.0,1560.0,False,158.9,15.791999999999998,9.489825800000001e+26,100723539.504,2.5010533575269407,1.06428384,0.21492999840000002,1.532966783396166,2.899558575113255,2.2162626792547107,0.0033007890678426605,35482.75541174095,1178.79447441156,453.0316005591042,0.9706960764886822,0.2863643978754301,1287.0,0.07735416666666667,7569760000.0,3.4733525923160386e-21,977.7641320334693,0.07880000000000001,0.09990272310041216,0.0893513615502061,0.005290853352116001,5.2908533521160015,5.296144205468117,2.6454266760580007,0.09893420661637516,0.11106098435530413,0.09678943246910346,0.22170561615549123,15.792,0.04036061416403056,3.1726053822660183,1560.0,0.06444530761542756,0.08002247793262639,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
WASP-103 b,1.49,1.528,2508.0,WASP-103,0.01985,1.436,4.0,6110.0,2508.0,False,473.522,17.113599999999998,2.8279680884e+27,109152885.3632,3.679221917096986,1.0230924816,0.204813029616,1.8963589480614103,3.602617270747598,2.749488109404504,0.0010467427603984003,58840.092776573954,1494.65017851303,774.8855911339264,0.9090644612722268,0.2657961481576864,2235.0,0.05760416666666667,2969560000.0,3.3201821500279217e-20,9346.459744100994,0.059840000000000004,0.09906584935483669,0.07945292467741835,0.004046820117013982,4.046820117013982,4.050866937130996,2.023410058506991,0.09898233494044663,0.10057646344052329,0.08598684330837704,0.5191349091710029,17.113599999999998,0.0945064186079751,5.261045622579263,2508.0,0.04127990434041909,0.038074876465056945,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
WASP-108 b,1.167,1.215,1590.0,WASP-108,0.0397,1.215,4.6,6000.0,1590.0,False,370.87260000000003,13.608,2.2149253417200002e+27,86793688.296,2.015926067063451,1.06182639,0.21459279390000002,1.377877292076512,2.6052455271063555,1.9915614095914338,0.0028812435061013747,58396.81765506828,1190.0750613355879,1203.9256216831564,0.8269078596776934,0.25024290834112956,1317.0,0.07672916666666667,5939120000.0,4.5480008371724054e-21,1280.2823706648755,0.0782,0.09987247112528914,0.08903623556264458,0.006145529463686286,6.145529463686286,6.151674993149972,3.072764731843143,0.09900101503678084,0.1035781138226646,0.09088713721815245,0.8087346495642506,13.608,0.1472268845424858,5.221411241878147,1590.0,0.08254336838137775,0.0563673745622238,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
